id,nickname,title,finishYn,ageGrade,restYn,dateCreated,isNew,averageScore,artist,latest_upload,last_chapter,img_url,intro,genres,categories
1436,mylovemaria,내 사랑 마리아,Y,0,N,20180309103806,False,9.823529411764707,기선/기선,20180316102741,3,http://t1.daumcdn.net/webtoon/op/0fe874373d9babc918bddb47a7baefd3219b2ec6,인생 밑바닥을 겪은 후 성당에서 새 삶과 남자를 찾다!,드라마,사랑/위기/종교/짝사랑/스토리
818,miseng,미생,A,0,Y,20120117084211,False,9.823441545508862,윤태호/윤태호,20180605000000,259,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5552FEB7053F890002,자신의 삶을 승리하기 위해 한 수 한 수 돌을 잇는 사람들의 이야기,드라마,직장생활/사회초년생/바둑/스토리
1083,teenagers,청소년 영화,Y,0,N,20140320154527,False,9.822237474262183,고아라/고아라,20141030091032,31,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C31269057E5E0001,19살 여고생의 죽음. 그녀를 둘러싼 네 남자의 이야기 ,드라마,추리/고등학생/삼각관계/죽음/스토리
1438,papatopapa,파파 투 파파,Y,0,N,20180314150610,False,9.820610687022901,YEMMINE/YEMMINE,20180321111844,5,http://t1.daumcdn.net/webtoon/op/2ea328266e91e9b9d50730711e0dae1ebafe9f5d,육아 초보와 육아 마스터 두 남자의 가족 로맨스,드라마,BL/가족/육아/힐링/스토리
1357,RadioGalaxy,라디오 갤럭시,A,0,Y,20170414111300,False,9.820574162679426,라자루스/라자루스,20171111000000,28,http://t1.daumcdn.net/cartoon/58F02F940238700001,인간의 마음에 방송을 하는 기상천외한 세계 라디오 갤럭시를 무대로 펼쳐지는 우주 활극!,판타지,초능력/모험/외계인/우주/스토리
1190,iammother,나는 엄마다,N,0,N,20150316201605,False,9.820423095275967,순두부/순두부,20180828000100,157,http://t1.daumcdn.net/cartoon/58B7D33D037CF30001,현재 엄마인 사람들 혹은 아닌 사람들 모두 공감하는 엄마의 이야기,일상,육아/결혼생활/아이들/엄마/에피소드
1118,monitor,관찰인간,Y,0,N,20140812094331,False,9.820210631895687,디디/디디,20150106000100,22,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B9BC0374D40002,이사 온 옆집 남자가 수상하다. 아귀 작가 신작   ,공포,초자연/괴물/이웃/히키코모리/스토리
1406,back,백빼기,Y,0,N,20171211140812,False,9.82010582010582,신대성/신대성,20171215094814,10,http://t1.daumcdn.net/webtoon/op/94a0aae5ab5c84ec4a998928e980e142c76b0725,자신의 수명을 대가로 초능력을 사용해야만 하는 초능력자들의 이야기,드라마,초능력/성장드라마/영웅/히어로/스토리
1284,ExoClub,리안소울의 엑소클럽,Y,0,N,20160415141011,False,9.819041986989946,박희정/신진오,20160611000100,9,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/571077490234730001,신비한 녹색 눈의 소녀 소울과 천재적인 두뇌를 갖춘 소년 리안. 괴이한 '저주계' 사건에 휘말려드는데…,드라마,귀신/저주/고등학생/초능력/스토리
1067,amoment,순간,A,0,N,20140214181909,False,9.817488561260804,김종진/김종진,20150131000100,55,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/562608A20547C40003,평범한 일상에서도 심장이 움직이는 순간이 있습니다. 그 순간을 기억하시나요?,순정,사랑/감성/연애/감동/에피소드
558,b_cat,빵굽는고양이,Y,0,N,20100818140525,False,9.816442605997931,한혜연/한혜연,20101104091019,12,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C4158021FAF0002,섬세한 심리묘사와 매끄러운 이야기 전개에 강한 한혜연 작가의 신작 단편!,드라마,음식/백수/고양이/대학생/옴니버스
1507,JackieChan,찬! 평범한 그녀석,Y,0,N,20180709190103,False,9.81592039800995,마파밥/마파밥,20180717113738,4,http://t1.daumcdn.net/webtoon/op/ae6e5b3e246ff6f1dd3e9e54028a8b7d858074cb,성룡마니아인 아빠때문에 익힌 취권의 달인이라는 비밀! 비밀을 파헤치려는 자! 비밀을 지키려는 찬!,학원,무술/격투/비밀/학교생활/스토리
895,jebijeon,제비전,Y,0,N,20120903090539,False,9.813930885529158,고은/고은,20140728091605,91,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30E620460CF0001,"까칠한 흥부와 왕자병 놀부, 두 형제 사이에 낀 제비의 험난한 은혜 갚기!",판타지,동화/연애/조선시대/스토리
976,americanghost,아메리칸 유령잭,Y,0,N,20130721090852,False,9.813658536585367,안정은/한지혜,20151227000100,107,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554940FB0448340002,세상에서 가장 오싹한 유령 잭 하우스에귀신의 집 딸 마고은이 도전한다!,순정,괴담/연예인/귀신/연애/스토리
183,mytown,우리동네에 왜 왔니,Y,0,N,20100310093005,False,9.812903225806451,조금산/조금산,20100616093011,15,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5625D9DA0101830001,조폭 패거리로 부터 우리동네를 지켜라! 조금산 작가 신작!,코믹,조폭/폭력/이웃/스토리
1230,bloodpack,언더그라운드 블러드팩,N,0,N,20150728101213,False,9.81284236153378,OZi/OZi,20180829000100,105,http://t1.daumcdn.net/webtoon/op/c8d694e531aa9547ba5443af182e0e4de89a4070,"3년 간 생존, 100번의 임무수행… 살아남는다면 가족을 살릴 수 있다.",액션,메카닉/지구멸망/군대/괴물
1394,Ragnarok,라그나로크,Y,0,N,20171020113924,False,9.80970625798212,서재일/황동,20180218000000,16,http://t1.daumcdn.net/webtoon/op/75d8fc7a622998c8458fb8f63a2171281c64167d,게임 '라그나로크 온라인' 브랜드 웹툰. 잊혀진 자들을 위한 진혼곡이 시작된다!,판타지,게임/능력/왕국/전투/스토리
1422,tongfirst,통 1부,Y,0,N,20180207102120,False,9.8090692124105,백승훈/Meen,20180209112803,7,http://t1.daumcdn.net/webtoon/op/db49ff6cc2360383affd7b9e8d1b781c22810a43,"과거 부산 주먹의 전설 이정우의 서울 진출기. 힘, 명예, 사랑, 학업 그 중심에 '통'이 있다.",학원,격투/고등학생/일진/조폭/스토리
1475,Sherlockhomme,셜록 옴므,Y,0,N,20180523154223,False,9.807692307692308,나인픽셀즈/포엠,20180608102824,5,http://t1.daumcdn.net/webtoon/op/af9c2527f4786c39dd7433624ca739635bf7b357,갑자기 18세기로 타임리프?! 집으로 돌아가기 위해 사건을 해결해야 한다!,순정,추리/모험/셜록/타임슬립/스토리
66,rainbowfish,마음이 만든 것,Y,0,N,20080813094328,False,9.806382978723404,정필원/정필원,20090221082239,19,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1B3EA056FBF0001,"아이들의 순수한 로맨스, 정필원 작가의 작품과 함께 추억속으로 여행을 떠나세요",드라마,성장드라마/추억/여행/힐링/스토리
1429,bloodrain,블러드 레인,Y,0,N,20180219140236,False,9.80568720379147,백승훈/Meen,20180223100800,6,http://t1.daumcdn.net/webtoon/op/6fd7ea003fde187cbf4a731abc54d5078aebe4f7,폭력조직들을 무너뜨리기 위해 조직에 투입된 비밀경찰의 고독한 싸움,드라마,격투/경찰/범죄/조폭/스토리
1088,PocoAllegretto,포코알레그레토,Y,0,N,20140407104648,False,9.80281690140845,김용회/김용회,20140414082619,3,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55470A5602529E0002,시립교향악단과 함께하는 따뜻한 음악 이야기,드라마,음악/힐링/오케스트라/스토리
20,man,죽는남자,Y,0,N,20060315132648,False,9.801949717804002,이림/이림,20060503163745,10,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C067F6024B970001,"100일 동안 주어진 시간, 모든 것을 나누어주고 떠날 채비를 준비하는 남자",드라마,죽음/돈/기회/시한부/스토리
910,likeawolf,늑대처럼 울어라,Y,0,N,20121120175612,False,9.799109351806036,이세형/이세형,20150424105835,109,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554944440374E90001,살기 위해 싸움을 선택한 남자들!,액션,격투/배틀/도박/능력자/스토리
1409,scandal,그놈의 스캔들,N,0,N,20171219182705,False,9.798629242819842,하나/동남,20180830000100,31,http://t1.daumcdn.net/webtoon/op/79ee5bba165b8c99f316a02f3122db18a012e385,"사고뭉치 배우 지강혁과 톱스타 유제아, 그들이 선택한 결혼은?",드라마,결혼생활/연애/연예인/거짓말/스토리
1200,starwars,스타워즈 : 깨어난 포스 그 이전의 이야기,Y,0,N,20150402155928,False,9.798024149286498,홍작가/홍작가,20160226000100,46,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561A2CCC0268130001,SF 최고의 우주 대서사시 '스타워즈'시리즈 스타워즈 원작 3부작을 웹툰으로!,판타지,잠재능력/지구정복/전쟁/우주/스토리
1464,dieontue,화요일에 죽는 남자,Y,0,N,20180426102236,False,9.797202797202797,바른/바른,20180515114037,49,http://t1.daumcdn.net/webtoon/op/499f967ba18693f5a63445c69a4d6228b2a10a64,모두 죽어버린 도시에서 죽고 싶었던 남자가 살아남아 벌어지는 미스터리,드라마,죽음/도시/삶/운명/스토리
1251,changedman,[PC개편특집] 달라진 그녀석,Y,0,N,20151020163945,False,9.796296296296296,DAUM WEBTOON/DAUM WEBTOON,20151023000100,3,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5625EF8F0220DB0002,몰라보게 변한 '그녀석'의 숨은 매력을 파헤쳐보자!,코믹,정보/노하우/매력/에피소드
1075,eroro,조난! 에로로,Y,0,N,20140303093440,False,9.796266044340724,라라시스터/라라시스터,20151026000100,78,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548C7460566720002,때로는 당황스럽게 때로는 흥분되게 영원히 곁에 있어줄 저돌적인 그가 옵니다.,코믹,조난/서바이벌/로봇/비밀/스토리
1028,breakup,부탁해요 이별귀,Y,0,Y,20131107171157,False,9.794303226969532,하나/동남,20160724000100,85,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493DC40369790001,연인들의 이별을 관장하는 귀신들의 특별한 커플 브레이킹! 과연 성공할 수 있을까?,판타지,연애/귀신/이별
1254,getoutcancer,꺼져줄래 종양군!,Y,0,N,20151118134810,False,9.794029850746268,슁둔/슁둔,20160422000100,23,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/564C02D5020B7F0001,"촉망받는 신인 만화 작가 슁둔, 종양군을 만나다.",드라마,질병/작가/죽음/힐링
694,loveqpit,순정큐피트,Y,0,N,20110328131311,False,9.793271179570329,오곡/오곡,20120319095244,43,http://t1.daumcdn.net/webtoon/op/d96a44c3314e733f560059ae2d7d9e15c0bd5135,"누구나 필요한 것, 누구나 가슴 속에 품고 있는 그것!",순정,사랑/신/큐피트/신화/옴니버스
1524,yourbeautiful,너는 아름답다,Y,0,N,20180813102148,False,9.793103448275861,차도지/차도지,20180821101003,4,http://t1.daumcdn.net/webtoon/op/3ba2f36e0d75267d8f9f6f91b2ca942475bd5d9a,"형의 선배와 동거하게 된 수진. 그녀에게 호감을 느끼지만, 절대 자신과 이뤄질 수가 없는 사람이었는데...",드라마,동거/대학생/작가/첫사랑/스토리
1256,maybelove,"어쩌면, 사랑",Y,0,N,20151127141735,False,9.791512154923774,모우/모우,20161203000100,53,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5657E73C0274370001,"'사랑이란 뭘까?' 고민하는 고등학생 우영, 담임 선생님 석훈을 만나 찾아가는 감정의 정의",학원,사랑/짝사랑/고등학생/학교생활/스토리
1455,childrenprivate,내 자식의 사생활,Y,0,N,20180417153747,False,9.790584415584416,보름/보름,20180420101223,3,http://t1.daumcdn.net/webtoon/op/8d05b401e6cfa1fe0df072144687e0edd230caa8,지금껏 몰랐던 자식들의 사생활을 마주하게 된 부모들. 그들간의 고민과 갈등,드라마,가족/공감/아이들/엄마/스토리
1388,PetdogRule,애완견의 법칙,Y,0,N,20170919113613,False,9.789583333333333,도담/이현성,20170922101634,8,http://t1.daumcdn.net/webtoon/op/e427f3527d001d3e5b9076aeb93dd693403a10ba,"사랑에 치이고, 일에 치이고, 가족에게까지 치여 지친 태령에게 찾아온 애완견 같은 우준.",드라마,연애/매력/인연/스토리
194,drinkingtogether,대작 (2010),N,0,N,20100416121319,False,9.788732394366198,김용회/이종규,20180831000000,33,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C089270472210001,최고의 막걸리를 두고 펼쳐지는 신명나는 술 대결!,드라마,술/음모/막걸리/스토리
1180,voting,국민사형투표,Y,0,N,20150125102748,False,9.78825845713263,정이품/엄세윤,20160619000100,70,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554746500105860001,어느 날 당신에게 도착한 국민사형투표 문자. 당신의 선택은?,스릴러,사형/형사/스마트폰/사회문제/스토리
1290,HandmadeEnt,가내수공업 Ent.,Y,0,N,20160504155733,False,9.787793905440964,참치캔/참치캔,20180521000000,95,http://t1.daumcdn.net/webtoon/op/13f833e399d4641f65d5df3c13244f40968e09e2,"B급 섹시 아이돌 병풍 멤버, 하영과 너무나도 눈에 띄는 숨은 조력자들의 '하영이 꽃길 걷기 프로젝트!'",순정,아이돌/꽃미남/연애/연예인/스토리
861,somelove,애썸,Y,0,N,20120516094142,False,9.786666666666667,김종진/김종진,20120913101337,18,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30842020C830001,누구나 겪었을 법한 사랑과 소중한 만남에 대한 짧은 이야기,순정,연애/힐링/사랑/인연/스토리
1013,mamonde,꽃처럼 산다,Y,0,N,20131009110648,False,9.78601496725912,HUN/박형준/송래현/HUN/박형준/송래현,20140424090332,18,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5547109F044DB90001,20-30대가 폭풍공감할 꽃집에 얽힌 에피소드,드라마,힐링/연애/감동/꽃/스토리
863,summerdream,한여름밤의 꿈,Y,0,N,20120524110729,False,9.78581126951799,김용회/김용회,20130110092011,34,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C308700234B20001,"숲, 소년 그리고 한여름의 꿈이 시작되는 순간의 이야기",드라마,힐링/시골/초자연/소년/스토리
972,gallbladder,쓸개,Y,0,N,20130609225717,False,9.785114590424325,강형규/강형규,20140414090735,45,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55472ACB0274A60006,어느 날 내게 대단한게 생겼다..바로 순금 370kg!,미스터리,돈/금/조선족/추격전/스토리
753,interview,인터뷰,Y,0,N,20110701091104,False,9.784550561797753,루드비코/루드비코,20110923094624,13,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFCE30145CC0002,독특한 감각의 소유자 루드비코 작가의 1년만의 복귀작,드라마,소설가/추리/범죄/진실/스토리
897,lovemaker,러브메이커,Y,0,N,20120911092307,False,9.784248841826605,정종수/정종수,20131126111738,56,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549E45F0469A70003,"12월, 눈 내리던 그날 밤 나는 큐피트를 만났다. 4회 다음공모전 최우수상작",판타지,연애/큐피트/신화/삼각관계/스토리
1408,summertaste,썸머 테이스트,Y,0,N,20171219150710,False,9.783625730994151,북항/북항,20171222100459,10,http://t1.daumcdn.net/webtoon/op/09f7a4fca6a6d81fe1ee8242a89d76260410a0b2,여고생 강현지와 농구를 사랑하는 소년 하지. 밝고 활기찬 그들의 고민이 스며든 이야기.,학원,청춘/고등학생/연애/꿈/스토리
33,1000story,천년동화,Y,0,N,20070326135223,False,9.782026768642448,호랑/호랑,20070917130757,42,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C08B67041C620004,"할아버지, 할머니에게 들었던 전래동화. 그 이야기를 현대적으로 해석한다면? ",순정,리메이크/동화/전래동화/사랑/옴니버스
1146,ace3,에이스 하이,Y,0,N,20141030182203,False,9.781380753138075,유희/이창현,20160616112609,53,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B06C0225B70001,4년 만에 돌아온 J.J. 이번에는 출격할 것인가,판타지,병맛/공군/망상/엽기/스토리
1335,Supernatural,오늘의 초능력,N,0,N,20161209094542,False,9.778378919947901,WONDER/WONDER,20180901000100,79,http://t1.daumcdn.net/cartoon/5849FE6F0226F20001,이딴 초능력 필요 없어! 매일매일 새로운 초능력을 얻는 소녀의 예측불허 코미디가 펼쳐진다!,판타지,초능력/병맛/대학생/우주/스토리
1141,wildfire,왈퐈,Y,0,N,20141020104432,False,9.777697320782043,강형규/강형규,20150720000100,40,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B3B40268DA0001,그가 죽었다.. 그리고 시작된 시아버지와 며느리의 합작 복수극!,드라마,복수/범죄/폭력/가족/스토리
570,afamily,무채색 가족,Y,0,N,20100903092439,False,9.777474832214764,강형규/강형규,20180522000000,22,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C0418D02508D0001,"무심한듯 시크한 가족코믹극, 가난한 그들의 경제회복기!",코믹,가족/엽기/연예인/가난/스토리
1280,theyutnolist,The 윷놀리스트,Y,0,N,20160329170357,False,9.77548076923077,김라무/김라무,20180806000000,115,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5716098D06133D0001,"윷놀이, 올림픽 정식 종목이 되다? 윷판을 지배하는 자만이 윷놀리스트가 될 수 있다! <만화공모대전3> 장려상 수상작",드라마,병맛/운동/배틀/학교생활/스토리
1110,guiltofhayoun,하윤의 죄,Y,19,N,20140718171630,False,9.774804905239687,이림/이림,20150815000100,54,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BD6C020B590002,,,
1258,grass_sound,풀 뜯어먹는 소리,N,0,N,20151211165439,False,9.774124959110239,글피/글피,20180901000100,85,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/566A80CF02484A0001,서울 남자와 시골 여자의 몸에 좋고 맛도 좋은 귀촌 라이프,코믹,농촌/백수/부부/결혼생활/스토리
1011,anemia,아네미아,A,0,N,20130930175620,False,9.772807794508415,홍작가/홍작가,20131209090408,10,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493E930408050001,피가 모자란 사람들에 관한 4가지 단편 옴니버스,공포,뱀파이어/능력자/피/살인사건/스토리
702,peak,PEAK ,Y,0,N,20110413092257,False,9.772206303724928,임강혁/홍성수,20141126092911,155,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B03AE0334CD0001,이제껏 본적 없는 웰메이드 산악구조 액션!,드라마,산악구조대/등산/우정/스토리
1493,illang,인랑:프리퀄,Y,0,N,20180622135520,False,9.771929824561404,윤태호/윤태호,20180725000000,5,http://t1.daumcdn.net/webtoon/op/762786775e767c2695c5b277cadaa509e3eac290,통일을 앞둔 사회의 폭력적인 혼란과 서로 대립하는 권력기관의 욕망,액션,영화/권력/격투/통일/스토리
1482,livelife,살맛나는 인생,A,0,N,20180607153411,False,9.771428571428572,한수애/한수애,20180615103531,1,http://t1.daumcdn.net/webtoon/op/ae199b4fd0b7a70481831f64179c3a6a3a0e08db,"사이코패스 교주와 증거없는 살인사건들, 과연 진실은 무엇인가?!",드라마,종교/살인사건/진실/스토리
1047,trace2,트레이스,N,0,N,20131231094513,False,9.770696412420863,고영훈/고영훈,20180903000100,467,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55666EE80142AB0005,"트레이스, 트러블, 인간.. 그들의 생존을 건 싸움",판타지,초능력/능력자/괴물/스토리
1202,verygood,죽어도 좋아♡,Y,0,N,20150406201615,False,9.769780799437346,골드키위새/골드키위새,20160517000100,45,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55470CCB021E830004,이루다 주임의 미중년 상사 백 과장. 이 둘 사이에 생긴 묘한 사건,드라마,짝사랑/썸/연애/직장인/스토리
1183,moving,무빙,Y,0,N,20150201115949,False,9.76978033695884,강풀/강풀,20150921153314,48,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561A2E00023C800001,남들이 모르는 비밀을 간직하고 있는 고등학생. 그리고 그 부모들의 이야기. 소년소녀들의 성장기.,드라마,초능력/히어로/능력자/영웅/스토리
1428,DockgoFlower,독고 플라워,Y,0,N,20180212175203,False,9.767676767676768,홍솔민/운,20180214094713,5,http://t1.daumcdn.net/webtoon/op/3c4fdda14570f9ff8e86016ace587c59eb41fc38,"태산고를 뒤흔든 또 하나의 독고다이, 박한솔. 그녀의 1년 전 이야기",학원,격투/고등학생/일진/스토리
938,taleofartist,루드비코의 만화일기,Y,0,N,20130401100114,False,9.767008142894667,루드비코/루드비코,20140715083651,45,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C02D0F0449B30001,작가 루드비코의 솔직한 이야기..일상툰은 이런 것이다!,코믹,생활툰/가족/병맛/만화가/에피소드
1352,TwentyReport,20세 보고서,N,0,N,20170220163521,False,9.76685639229422,YSE/YSE,20180828000100,67,http://t1.daumcdn.net/cartoon/58AA9BCC0275F30003,이제 막 성인이 된 초보 20세들의 이야기,드라마,학교생활/친구/성장드라마/대학생/스토리
164,curling,반짝반짝 컬링부,Y,0,N,20100120091838,False,9.76595744680851,곽인근/곽인근,20100428085122,28,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624D38003207F0003,컬링을 단 한번도 해본적 없는 선생님과 학생들이 풀어가는 좌충우돌 컬링 이야기,스포츠,컬링/학교생활/고등학생/동아리/스토리
862,Cassandra,카산드라,Y,0,N,20120522105141,False,9.764973958333334,이하진/이하진,20140324095252,92,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/555300B90639DC0001,그대는 미래를 보겠지만 아무도 믿지 않으리라! 아폴론의 저주를 받은 카산드라 왕녀,드라마,역사/고전/신화/그리스/스토리
224,s_woman2,수퍼우먼2,Y,0,N,20100519093818,False,9.762237762237762,임강혁/임강혁,20101124094342,27,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C06AD503380C0001,"모든 것이 사라진 지금, 그녀 앞에 펼쳐진 또 다른 세계는?! 본격 히어로 만화 ",액션,영웅/여성 능력자/스토리
838,detectivestory,수사전,Y,0,N,20120210143828,False,9.760958205912335,팀 풍경/팀 풍경,20130203084727,42,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C8B90228570001,광무 5년 대한제국을 배경으로한 본격 정치 수사극!,판타지,추리/형사/수사/조선시대/스토리
1219,survivor,생존인간,Y,0,N,20150623102528,False,9.759516754046045,디디/디디,20160426000100,40,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5588B11F043E510002,학교는 나의 유일한 안식처였다. '그것'이 나타나기 전까지... ,공포,살인사건/초자연/괴물/돌연변이/스토리
606,nosee,보지 못하고 듣지 못하고 사랑해,Y,0,N,20101018093949,False,9.758741654407604,고영훈/고영훈,20110829092311,87,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C046AF03776C0001,나는 당신을 못보고 당신은 나를 못듣지만 그래도 사랑해,드라마,사랑/질병/결혼생활/스토리
680,bisan,비산,Y,0,N,20110227085740,False,9.757401315789474,박혜림/박혜림,20110501092959,10,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C049970410C30001,대구 '비산동 설화'를 모티브로 한 만화로 거대한 거북과 한 소년의 짧은 여행을 다루고 있다.,드라마,설화/동물/자연/감동/스토리
529,covertness,은밀하게 위대하게 (2010),N,0,N,20100630174151,False,9.75714625069285,Hun/Hun,20180902000100,66,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C44B40236FF0001,"천재 남파 간첩, 그의 임무는 동네 바보형?",액션,간첩/북한/영화화/스토리
1224,grayroom,"회색 방, 소녀",Y,0,N,20150707143633,False,9.757009345794392,봉봉/봉봉,20160812000100,56,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/559B653A01713F0001,"이름 없는 소녀의 삶과 죽음, 버림받은 아이들의 비극에 관하여…",드라마,살인사건/이웃/형사/소녀/스토리
1472,secretary,사장님과 금비서,Y,0,N,20180514144355,False,9.756696428571429,KIRTY/라임정원,20180521105016,3,http://t1.daumcdn.net/webtoon/op/ac0fad5f2c608c7d0728534d8b652a14cf43c2c2,사장님과의 하룻밤?! 회사에서 벌어지는 초대형 로맨스 사고,드라마,직장인/꽃미남/사랑/연애/스토리
1463,killorlove,죽고 못사는 연애,Y,0,N,20180426102140,False,9.75609756097561,그리온/기범,20180511113400,3,http://t1.daumcdn.net/webtoon/op/f795d960dc81bb6d1401f68daab1da030c50ca39,살고 싶으면 남자랑 연애해라?! 못 잡아먹어 안달인 두 남자의 죽지 않기 위한 연애,판타지,BL/대학생/연애/천사/스토리
1330,MRIP,MR!P : 어둠의 씨앗,Y,0,N,20161104184024,False,9.755670771224887,이지에이 EGA/이지에이 EGA,20171124000000,24,http://t1.daumcdn.net/webtoon/op/d3163cb7d18019d4f7735a9704d284c65ca541ed,흑마법이 지배하는 세상! 혼란에 빠진 세상을 구하기 위해 사라졌던 영웅이 돌아온다.,판타지,영웅/모험/마법/히어로/스토리
760,dings,딩스뚱스,A,0,Y,20110728095257,False,9.755370569280343,딩스/딩스,20180301000000,216,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549C522023AC70002,"토종 한국인 딩스와 뚱스, 타지에서 맨 땅에 헤딩하기!",일상,결혼생활/중국/육아/미국/에피소드
1363,kimongtoon,키몽툰,N,0,N,20170502184139,False,9.755022321428571,키몽/키몽,20180831000100,78,http://t1.daumcdn.net/cartoon/590853E102083A0001,"순도 100% 언어유희, 아재 드립 끝판왕 키몽을 만나보자!",코믹,유머/동물/병맛/에피소드
798,tammyoin,탐묘인간,Y,0,N,20111022090435,False,9.753485089112406,soon/soon,20131109090358,112,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AC9BA021FEB0002,고양이의 모든 것이 사랑스러워..당신도 나와 같은가요?,일상,반려동물/고양이/사색/힐링/에피소드
1021,streetstall,노점 묵시록,Y,0,N,20131030095510,False,9.753305203938115,백봉/백봉,20160810085959,71,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493E3F057B900001,"지상 최고의 떡볶이, 붕어빵, 호떡을 겨룬다! 산송장 백봉 작가의 신작",코믹,음식/병맛/배틀/능력자/스토리
1398,SchoolTeacher,고등학쌤,Y,0,N,20171103134600,False,9.75249807840123,백영민/백영민,20180106000000,10,http://t1.daumcdn.net/webtoon/op/ecf33f3a51259519764d85d22b4dcc814075bc3f,우락부락 청소년과 가녀린 선생님의 영혼이 바뀌었다? 겨울캠프에서 벌어지는 사건에 휘말리게 되는데…,학원,고등학생/선생님/학교생활/스토리
1300,cockroach,바퀴벌레,Y,19,N,20160530204143,False,9.752470717423133,조금산/조금산,20171013000000,66,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/574C26B901750C0003,,,
1364,Donas,도나스 학교괴담,N,0,N,20170502192854,False,9.750121536217794,DONA$/DONA$,20180903000100,51,http://t1.daumcdn.net/webtoon/op/671f4578afaf67a57285e86522a8b8c812a38e72,기묘한 학교에서 벌어지는 무시무시한 이야기,코믹,괴담/학교생활/병맛/사건사고/에피소드
1193,rats,랫츠,Y,0,N,20150323141459,False,9.749437359339835,고래우/고래우,20170704000100,1053,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561B77A102314A0001,"우리 곁을 둘러싼 수많은 사건 사고들, 나는 얼만큼 무뎌져 있는가?",드라마,사건사고/재난/사회문제/인간세계/스토리
846,roedeer,노루 ,Y,0,N,20120323162156,False,9.749401054144705,안성호/안성호,20130205174822,21,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CCB90551120002,"200광년을 건너온 카메라, 인류의 마지막을 담다!",판타지,재난/지구멸망/로드무비
1481,tomboy,말괄량이 길들이기,N,0,N,20180607133609,False,9.746800415081287,비아이/비아이,20180902000100,12,http://t1.daumcdn.net/webtoon/op/51d908866581a08678b089c9c9b72dc11c1584e7,카사노바 페트루키오는 까칠한 미녀 카트리나를 유혹해달라는 의뢰를 받는데?,드라마,중세/미남미녀/사랑/선생님/스토리
