unique_id,title,author,total_score,main_link,image_link,update_date,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,pay,episode_cnt,total_comments,episode_score,like_count,intro
462900,한줌물망초,혜진양,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=462900,https://shared-comic.pstatic.net/thumb/webtoon/462900/thumbnail/title_thumbnail_20140123145234_t83x90.jpg,2014.02.10,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,7,15222,9.941428571428572,938,"당신은, 전생을 믿으시나요?당신은, 나를 기억하고 있나요?전생을 믿지 않는 한 여자의 이야기, "
622646,마녀사냥,박소,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=622646,https://shared-comic.pstatic.net/thumb/webtoon/622646/thumbnail/title_thumbnail_20140509144026_t83x90.jpg,2014.06.07,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,5,54736,9.854,18227,마녀와 악마. 마지막에 살아남는 건 누구인가?<2013 대학만화 최강자전> 8강 진출작!
449854,돌아온 럭키짱,김성모,3.81,https://comic.naver.com/webtoon/list.nhn?titleId=449854,https://shared-comic.pstatic.net/thumb/webtoon/449854/thumbnail/title_thumbnail_20120302192957_t83x90.jpg,2012.07.17,None,None,story,None,comic,None,action,None,None,None,None,None,None,1,20,115565,4.7505000000000015,171034,전설의 레전드 김성모의 웹툰 데뷔작.더이상의 자세한 설명은 생략한다.
710752,혈투,신진우/박수영,9.48,https://comic.naver.com/webtoon/list.nhn?titleId=710752,https://shared-comic.pstatic.net/thumb/webtoon/710752/thumbnail/thumbnail_IMAG10_42d92808-f5e6-4f2d-a33b-9c8b56cc7b25.jpg,2018.09.02,None,None,story,None,None,None,action,drama,None,None,None,historical,None,0,18,18775,9.466111111111113,124746,일제 강점기를 배경으로 펼쳐지는복수와 음모의 대서사시!
604146,모디파이,임달영/이수현,8.61,https://comic.naver.com/webtoon/list.nhn?titleId=604146,https://shared-comic.pstatic.net/thumb/webtoon/604146/thumbnail/title_thumbnail_20131213110528_t83x90.jpg,2014.10.11,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,45,296344,9.024545454545452,36251,"최고가 될 수 있는가!  
스피드의 모든 것을 건 R.C 레이서들의  
국내 최초 본격 R.C 웹툰!"
613933,운빨로맨스,김달님,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=613933,https://shared-comic.pstatic.net/thumb/webtoon/613933/thumbnail/title_thumbnail_20140213172032_t83x90.jpg,2014.11.22,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,7,20362,9.902857142857146,28920,"점 보는 여자 점보늬
그녀의 운빨을 위한 로맨스가 시작된다"
703631,방백남녀,고태호,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=703631,https://shared-comic.pstatic.net/thumb/webtoon/703631/thumbnail/thumbnail_IMAG10_a08e8d07-ab88-4eaa-90e5-1085c606f4ee.jpg,2018.08.31,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,34,25249,9.891470588235297,58619,모든 게 다른 두 남녀친구가 될 수 있을까?
712694,MZ-레이징 인페르노,최훈/청설모,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=712694,https://shared-comic.pstatic.net/thumb/webtoon/712694/thumbnail/thumbnail_IMAG10_e6e99b78-fec2-414f-bb8e-2fc0246aa043.jpg,2018.08.31,None,None,story,None,None,None,action,drama,None,None,thrill,None,None,0,13,10366,9.964615384615383,70683,국가조직 수비대를 둘러싼 음모와 암투! 불지옥과 같은 상황 속에서 펼쳐지는 요원 엠젯의 활약! MZ 최종장!
546623,페르샤,진선규,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=546623,https://shared-comic.pstatic.net/thumb/webtoon/546623/thumbnail/title_thumbnail_20130306104222_t83x90.jpg,2013.08.24,None,None,story,None,None,fantasy,None,None,None,None,None,historical,None,0,25,45366,9.875999999999998,1436,"외할아버지에게 버림받은 키루스가 대제국 페르시아의 초석을 놓아가는 대서사시!
<2012 서울만화스카우트> 당선작 '페르샤'"
657948,서북의 저승사자,양세준,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=657948,https://shared-comic.pstatic.net/thumb/webtoon/657948/thumbnail/title_thumbnail_20150701000805_t83x90.jpg,2018.08.29,None,None,story,None,comic,fantasy,None,drama,None,None,None,None,None,0,161,211145,9.976583850931696,57203,"""넌 내가 데려간다"" 저승사자와의 달콤 살벌한 고교 생활!"
703634,마주쳤다,하일권X네이버웹툰,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=703634,https://shared-comic.pstatic.net/thumb/webtoon/703634/thumbnail/thumbnail_IMAG10_244c05ff-239b-4dc4-b5d9-291d520f0854.jpg,2018.01.10,None,None,story,daily,None,None,None,drama,None,sensibility,None,None,None,0,8,116836,9.8025,235295,"기억해줘, 우리가 마주쳤던 순간들. 세상에 없던 나새끼 로맨스 액션툰, 마주쳤다"
644112,몽홀,장태산,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=644112,https://shared-comic.pstatic.net/thumb/webtoon/644112/thumbnail/title_thumbnail_20150105174647_t83x90.jpg,2018.08.31,None,None,story,None,None,None,None,None,None,None,None,historical,None,0,180,106711,9.941777777777801,186127,차갑고 척박한 땅 몽홀그 곳에서 펼쳐지는 감동의 대서사시
709731,유일무이 로맨스,두부,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=709731,https://shared-comic.pstatic.net/thumb/webtoon/709731/thumbnail/thumbnail_IMAG10_12fb71f3-895b-428f-a10c-3680829ad39d.jpg,2018.09.02,None,None,story,daily,None,None,None,drama,pure,None,None,None,None,0,21,22415,9.980476190476187,82159,평범한 취준생 공유일의 일상에 인기절정 탑배우 탁무이와 아이돌 류민이 침범해오기 시작했다!
710741,부로콜리왕자,산삼,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=710741,https://shared-comic.pstatic.net/thumb/webtoon/710741/thumbnail/thumbnail_IMAG10_c0dd56d6-d08a-4552-91f2-3be36b397349.jpg,2018.09.02,None,None,story,daily,comic,None,None,drama,None,None,None,None,None,0,15,24534,9.954666666666666,25051,잘생기긴했거든?? 근데.... 좀 이상해.... 얘... 지가 왕자래....
708453,고교생을 환불해 주세요,Croissant,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=708453,https://shared-comic.pstatic.net/thumb/webtoon/708453/thumbnail/thumbnail_IMAG10_69cb35b2-c6a9-48b5-be7d-b3edb16eb6f0.jpg,2018.09.04,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,0,48,63403,9.976041666666672,146399,저승로맨스판타지 학원물이 온다!
459545,당신만 몰라!,유리아,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=459545,https://shared-comic.pstatic.net/thumb/webtoon/459545/thumbnail/title_thumbnail_20150603121259_t83x90.jpg,2017.10.03,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,246,631724,9.963130081300829,180245,"여자에겐 사랑하는 사람에게 목숨걸고 숨겨야 하는 것들이 있다!달콤살벌 그녀들의 비밀 이야기, '당신만 몰라!'"
57875,슈퍼트리오,황미나,9.25,https://comic.naver.com/webtoon/list.nhn?titleId=57875,https://shared-comic.pstatic.net/thumb/webtoon/57875/thumbnail/title_thumbnail_20090130153621_t83x90.jpg,2009.05.25,None,None,story,None,comic,None,None,drama,None,None,None,None,None,1,3,3378,9.28,28,"대한민국 명작 만화 초대선.살아 있는 전설 황미나 작가님의 명작 “슈퍼트리오”
웹툰 리메이크로 슈퍼 트리오를 다시 만나다."
206149,유토피아,늑대삼,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=206149,https://shared-comic.pstatic.net/thumb/webtoon/206149/thumbnail/title_thumbnail_20100809145112_t83x90.jpg,2012.03.21,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,10,11999,9.924,5342,"평범하지 않은 두 사람의 평범한 사랑 이야기.
외로운 두 사람의 전혀 외롭지 않은 사랑 이야기."
697679,쌉니다 천리마마트 (재),김규삼,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=697679,https://shared-comic.pstatic.net/thumb/webtoon/697679/thumbnail/thumbnail_IMAG10_8e80b682-2f76-4189-8889-f2b575f2bebf.jpg,2018.06.21,None,None,story,None,comic,None,None,None,None,None,None,None,None,1,160,140230,9.977937500000014,143906,경기도 봉황시의 적자 투성이 대형 상점.대마그룹의 공식 유배지인 '쌉니다 천리마 마트'에 그들이 모였다.
626940,오즈랜드,이윤창,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=626940,https://shared-comic.pstatic.net/thumb/webtoon/626940/thumbnail/title_thumbnail_20160317102250_t83x90.jpg,2017.06.08,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,1,20,56187,9.9735,109966,"마법사 도로시의 몸에 빙의된 격투소녀 민들레의 
판타지 세계 오즈랜드 모험!"
689705,완벽한 허니문,화류동풍/옛사람,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=689705,https://shared-comic.pstatic.net/thumb/webtoon/689705/thumbnail/title_thumbnail_20161212185807_t83x90.jpg,2017.06.19,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,28,134012,9.965714285714283,241350,"결혼 후 처음 떠나는 여행, 허니문에서
신부가 혼자 여행을 시작했다?
시작부터 위태로운 그들의 허니문 이야기"
337962,오늘의 낭만부,억수씨,9.57,https://comic.naver.com/webtoon/list.nhn?titleId=337962,https://shared-comic.pstatic.net/thumb/webtoon/337962/thumbnail/title_thumbnail_20110603154242_t83x90.jpg,2013.05.30,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,103,164973,9.607864077669907,7624,"바쁜 일상에 지친 그대~ 당신이 필요한 최고의 낭만을 제공해 드립니다!
 억수씨 작가의 신작 웹툰."
26084,열쇠줍는아이,최윤진,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=26084,https://shared-comic.pstatic.net/thumb/webtoon/26084/thumbnail/title_thumbnail_20160406171559_t83x90.jpg,2011.02.28,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,17,19415,9.878235294117651,110941,"어느날 그들의 운명을 바꿔버린 열쇠
그리고 찾아온 이별. 엇갈림. 오해. 그 진실을 찾기위한 두 소녀의 외로운 여행기"
710748,호러와 로맨스,루시드,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=710748,https://shared-comic.pstatic.net/thumb/webtoon/710748/thumbnail/thumbnail_IMAG10_bd034f3d-a958-498b-bf0e-1518cef2b407.jpg,2018.08.29,None,None,story,None,comic,None,None,None,pure,None,None,None,None,0,18,18440,9.963888888888887,1366,사랑을 알고 싶은 호러 작가와 공포물은 질색인 인기 로맨스 작가의 오싹달콤한 로맨스 제작기
530312,독신으로 살겠다,선정성,9.67,https://comic.naver.com/webtoon/list.nhn?titleId=530312,https://shared-comic.pstatic.net/thumb/webtoon/530312/thumbnail/title_thumbnail_20141011204141_t83x90.jpg,2016.09.11,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,24,103426,9.447499999999998,94705,"말로만 듣던 35세 독신으로 살아지는가? 살아가는가?
애들은 가라~ 언니들의 솔직담백한 이야기 "
579417,판타지스케치 - 더 게임,엄재경/천범식,9.87,https://comic.naver.com/webtoon/list.nhn?titleId=579417,https://shared-comic.pstatic.net/thumb/webtoon/579417/thumbnail/title_thumbnail_20130813195858_t83x90.jpg,2014.03.25,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,1,3,5484,9.813333333333333,8799,"SF 퓨전 판타지, 게임 판타지, 중세 판타지
스케치, 스케치, 스케치.. 판타지를 스케치해본다."
530311,코끼리를 끌어안는 방법,백희정,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=530311,https://shared-comic.pstatic.net/thumb/webtoon/530311/thumbnail/title_thumbnail_20130111134605_t83x90.jpg,2014.04.18,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,63,143594,9.94952380952381,60233,"조금은 특별하고 서툰ㅡ
만나고 부딪히며 아이들은 성장 해 간다. 
 백희정의 학원 휴먼판타지 신작"
665618,웃지 않는 개그반 시즌3,현용민,8.7,https://comic.naver.com/webtoon/list.nhn?titleId=665618,https://shared-comic.pstatic.net/thumb/webtoon/665618/thumbnail/title_thumbnail_20151020181150_t83x90.jpg,2015.10.27,None,None,story,None,comic,None,None,None,None,None,None,None,None,1,2,15620,9.615,15545,미친예술고 개그반에 저주가 내려졌다!
652403,올해의 벚꽃도 함께,박수봉,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=652403,https://shared-comic.pstatic.net/thumb/webtoon/652403/thumbnail/title_thumbnail_20150406152052_t83x90.jpg,2015.05.25,None,None,story,daily,None,None,None,None,pure,sensibility,None,None,None,0,8,15179,9.9725,139622,"봄바람을 타고 벚꽃잎이 살랑살랑 날리면 기분 좋은 두근거림과 함께 생각나는 그녀. 
1년 전 짝사랑에게 말하지 못한 한 마디"
579416,리즌,이익수,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=579416,https://shared-comic.pstatic.net/thumb/webtoon/579416/thumbnail/title_thumbnail_20130814201434_t83x90.jpg,2015.01.08,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,1,10,54748,9.877999999999998,27803,"믿는 자들과 믿지 않는 자들의
생존을 위한 처절한 몸부림."
693444,Doll 체인지,늉비,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=693444,https://shared-comic.pstatic.net/thumb/webtoon/693444/thumbnail/thumbnail_IMAG10_35e3e217-ec81-4f9c-9bb6-36c2bc956b68.jpg,2018.08.29,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,76,123192,9.973815789473695,23830,아름다운 인간형 슈트 [DOLL]을 차지하기 위해 싸워라! 2016 대학만화 최강자전 수상작
335885,가우스전자 시즌1~2,곽백수,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=335885,https://shared-comic.pstatic.net/thumb/webtoon/335885/thumbnail/title_thumbnail_20110527212550_t83x90.jpg,2016.03.02,None,None,story,daily,comic,None,None,None,None,None,None,None,None,1,252,316107,9.945960000000015,188885,"다국적 문어발 기업 가우스전자 마케팅3부 이야기
 곽백수 작가가 선보이는 본격 직장인 만화!"
67340,번데기스,김경호,7.97,https://comic.naver.com/webtoon/list.nhn?titleId=67340,https://shared-comic.pstatic.net/thumb/webtoon/67340/thumbnail/title_thumbnail_20090512141237_t83x90.jpg,2009.09.02,None,None,story,None,None,None,None,None,None,None,None,None,sports,0,33,11941,7.969090909090908,176513,"대한민국 명작 만화 리메이크 1  30년전 해체됐던 번데기 야구단이 리메이크로 뭉치다!
명작 리메이크 시리즈는 한국만화영상진흥원(구 부천만화정보센터)와 함께 합니다."
662160,후유증 2,김선권,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=662160,https://shared-comic.pstatic.net/thumb/webtoon/662160/thumbnail/title_thumbnail_20150920222612_t83x90.jpg,2016.02.13,None,None,story,None,None,fantasy,None,drama,None,None,thrill,None,None,1,3,7245,9.846666666666666,12,"세 남녀의 그날 이후
김선권 작가의 '후유증' 그 두 번째 이야기"
630832,크레이터,태발,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=630832,https://shared-comic.pstatic.net/thumb/webtoon/630832/thumbnail/title_thumbnail_20140721102949_t83x90.jpg,2015.09.20,None,None,story,None,None,None,action,drama,None,None,None,None,None,1,11,51245,9.925454545454548,60182,"전투를 위해 태어난 인간 투견!
주인을 위해 목숨을 걸고 싸워라!"
24965,마술사,김세래,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=24965,https://shared-comic.pstatic.net/thumb/webtoon/24965/thumbnail/title_thumbnail_20141127002232_t83x90.jpg,2018.02.21,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,531,1163721,9.942975517890774,56010,통일 대륙 칸테라 마지막 이야기.
675830,MZ,최훈/청설모,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=675830,https://shared-comic.pstatic.net/thumb/webtoon/675830/thumbnail/title_thumbnail_20160311203717_t83x90.jpg,2017.02.19,None,None,story,None,None,None,action,None,None,None,None,None,None,0,50,187014,9.942599999999992,199292,"과거가 없는 요원과 과거가 수상한 해커.
이제 적도 아군도 없는 싸움이 펼쳐진다."
685460,골든 체인지,브림스,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=685460,https://shared-comic.pstatic.net/thumb/webtoon/685460/thumbnail/title_thumbnail_20161013114305_t83x90.jpg,2018.08.30,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,99,161498,9.983131313131327,79545,세상에서 가장 불운한 소녀 강유와 소녀의 불운을 막아주는 수상한 산신령 우암이 펼치는 판타지세계
563787,피리부는 남자,박찬호/차용운,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=563787,https://shared-comic.pstatic.net/thumb/webtoon/563787/thumbnail/title_thumbnail_20140129113907_t83x90.jpg,2014.07.12,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,0,53,103368,9.952075471698107,15921,"당신은 형사 지란과 함께 범인을 잡고 싶은가,
아니면 피리부는 남자와 함께
그의 살인을 지켜보고 싶은가."
316909,그 판타지 세계에서 사는 법,촌장,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=316909,https://shared-comic.pstatic.net/thumb/webtoon/316909/thumbnail/thumbnail_IMAG10_da706b81-7dc2-456f-a047-0a67c0c48ab7.jpg,2018.09.04,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,212,220211,9.973175355450254,106254,"용사가 마왕을 물리친 후 100년 뒤,
과거의 상처를 잊은 그 판타지 세계 주민들 이야기"
706590,피플,서승준/손창균,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=706590,https://shared-comic.pstatic.net/thumb/webtoon/706590/thumbnail/thumbnail_IMAG10_f9ce8f3e-0dd3-4979-a9de-7a01f8f3ce49.jpg,2018.09.02,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,24,34329,9.91208333333333,98743,평범한 삶을 원하는 선장과 선원들.바다 한 가운데서 펼쳐지는 그들의 긴박한 이야기.
703633,"안녕, 대학생",다니,9.87,https://comic.naver.com/webtoon/list.nhn?titleId=703633,https://shared-comic.pstatic.net/thumb/webtoon/703633/thumbnail/thumbnail_IMAG10_bb71f1fd-2777-4406-b107-505257fec051.jpg,2018.09.04,None,None,story,None,None,None,None,None,pure,None,None,None,None,0,33,32879,9.894848484848485,167654,"서른 살, 다시 대학생이 되었습니다.2017  우수상 수상작"
665170,귀도호가록,이수민,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=665170,https://shared-comic.pstatic.net/thumb/webtoon/665170/thumbnail/title_thumbnail_20151016184500_t83x90.jpg,2018.09.01,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,147,117933,9.966326530612264,65778,조선의 밤을 떠도는 귀암행어사와새끼 구미호 미선의 험난한 여정!
702423,10월 28일,천정학,9.56,https://comic.naver.com/webtoon/list.nhn?titleId=702423,https://shared-comic.pstatic.net/thumb/webtoon/702423/thumbnail/thumbnail_IMAG10_cccbd125-1d5a-4384-abdd-3191837e9ed7.jpg,2018.06.05,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,0,33,54831,9.758787878787876,103730,"주인공 상길의 평범한 하루, 그 하루가 반복된다."
524520,트럼프,이채은,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=524520,https://shared-comic.pstatic.net/thumb/webtoon/524520/thumbnail/title_thumbnail_20161007190526_t83x90.jpg,2018.08.31,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,251,618530,9.97474103585659,97016,세상을 떠난 아내와 기억을 지운 아이 사이에서 갈등하는 란...! 그를 기다리고 있는 미래는?! 트럼프 시즌3 ORBITA!
666670,모태솔로수용소 시즌2~3,석재윤,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=666670,https://shared-comic.pstatic.net/thumb/webtoon/666670/thumbnail/title_thumbnail_20151109202307_t83x90.jpg,2018.09.03,None,None,story,None,comic,None,None,drama,None,None,None,None,None,0,141,289111,9.925071428571444,199730,"연애를 하지 못하면 범죄자가 되는 세상,모태솔로들의 탈옥이 시작된다!"
710763,황금의 핸드메이커,박장고/김래하,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=710763,https://shared-comic.pstatic.net/thumb/webtoon/710763/thumbnail/thumbnail_IMAG10_96ab5771-9c3e-4118-a51f-d231c2121bff.jpg,2018.09.01,None,None,story,None,None,fantasy,action,drama,None,None,None,None,None,0,16,21768,9.946250000000003,43414,손에 닿는 무엇이든 황금으로 만드는[더 골드]의 여행기
563784,뱀파이어,오세형,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=563784,https://shared-comic.pstatic.net/thumb/webtoon/563784/thumbnail/title_thumbnail_20140303165431_t83x90.jpg,2015.01.25,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,1,17,38752,9.94529411764706,120463,"'공존'
''그들'은 처음부터 우리와 다른 꿈을 꾸고 있었다.'
제어 할 수 없는 뱀파이어를 둘러싼 액션 드라마"
409629,죽은 마법사의 도시,김칸비_팀겟네임,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=409629,https://shared-comic.pstatic.net/thumb/webtoon/409629/thumbnail/title_thumbnail_20150106184233_t83x90.jpg,2016.10.17,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,1,74,353551,9.947027027027033,112241,"스마트폰엔 마법어플, 택배는 텔레포트로 한방에.
마법화된 2030년 근미래도시에서 펼쳐지는 한 연쇄살인마와 그를 추적하는 사람들!
'우월한하루', '멜로홀릭'의 팀 겟네임 작가가 선보이는 SF판타지 수사극."
622640,프린스의 왕자,재아/SE,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=622640,https://shared-comic.pstatic.net/thumb/webtoon/622640/thumbnail/title_thumbnail_20150607213759_t83x90.jpg,2015.07.26,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,6,37995,9.956666666666667,35900,"꽃미남들로 이루어진 게임제작사 
'캐슬소프트'의 존폐를 걸고 펼쳐지는 두 완벽남의 좌충우돌 코믹 스토리"
528784,맛집남녀,츄플엣지,7.46,https://comic.naver.com/webtoon/list.nhn?titleId=528784,https://shared-comic.pstatic.net/thumb/webtoon/528784/thumbnail/title_thumbnail_20130108172315_t83x90.jpg,2013.12.10,None,None,story,None,comic,None,None,None,None,None,None,None,None,0,49,107446,7.735918367346938,110814,po블로거wer! 맛집 남녀의 스마트한 요절복통 로맨스
301377,뷰티플 게임,박능출/박준규,9.58,https://comic.naver.com/webtoon/list.nhn?titleId=301377,https://shared-comic.pstatic.net/thumb/webtoon/301377/thumbnail/title_thumbnail_20110217111508_t83x90.jpg,2011.06.10,None,None,story,None,None,None,None,None,None,None,None,None,sports,0,17,4555,9.628823529411765,3187,"백수경력 3년의 축구 감독 공백기와 축구공 한번 잡아본 적 없는 여자고교 축구팀의 드림 하이!
본 컨텐츠는 서울 루키 스카우트 2010 당선작입니다."
113582,므시미르,"김태형,백재환",9.71,https://comic.naver.com/webtoon/list.nhn?titleId=113582,https://shared-comic.pstatic.net/thumb/webtoon/113582/thumbnail/title_thumbnail_20091230113148_t83x90.jpg,2010.03.17,None,None,story,None,None,None,None,None,None,None,None,historical,None,0,22,15202,9.720454545454547,27,"조선시대 공룡의 뼈가 발견된다. 
세계적 공룡 유적지 한반도 경남 고성. 그곳에서 공룡의 베일이 벗겨진다"
669358,레드돌,최윤열,9.87,https://comic.naver.com/webtoon/list.nhn?titleId=669358,https://shared-comic.pstatic.net/thumb/webtoon/669358/thumbnail/title_thumbnail_20151217161017_t83x90.jpg,2016.05.11,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,22,50914,9.884761904761902,91,"기계인형이 된 인간을 사냥하는 인형 사냥꾼 이야기
SBA-서울문화사-네이버가 함께하는 2015 만화 스카우트 당선작입니다."
710765,펀브로커,피터-Pen,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=710765,https://shared-comic.pstatic.net/thumb/webtoon/710765/thumbnail/thumbnail_IMAG10_3007aa70-706a-4871-8350-d14dc795d0f3.jpg,2018.09.04,None,None,story,None,None,None,None,None,None,None,None,None,None,0,16,13230,9.93875,40159,대대로 영혼의 전당포 역할을 해온 펀브로커 집안의 마리마는 연금술사와 아버지의 전투 과정을 보고 펀브로커로서 각성하게 된다. 거대한 악들과 싸우는 펀브로커의 어플리케이션 액션이 작렬하게 되는데!!
713294,왕으로 살다,네스티캣,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=713294,https://shared-comic.pstatic.net/thumb/webtoon/713294/thumbnail/thumbnail_IMAG10_5d620522-1f91-4336-8566-a6a87dd44733.jpg,2018.08.30,None,None,story,None,None,None,None,drama,None,None,None,historical,None,0,11,8965,9.945454545454542,105527,살해당한 쌍둥이 오빠를 대신해 왕의 자리에 오른 화현의 운명은?
507638,신령,이혜,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=507638,https://shared-comic.pstatic.net/thumb/webtoon/507638/thumbnail/title_thumbnail_20140704105058_t83x90.jpg,2015.08.30,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,32,152776,9.951249999999996,27688,"신이라 불리는 방울. 그 방울의 선택을 받은 약소국의 어린왕 홍령과
방울의 비밀을 둘러싼 과거와 현재 이야기."
578108,강변살다,박윤영,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=578108,https://shared-comic.pstatic.net/thumb/webtoon/578108/thumbnail/title_thumbnail_20140127223051_t83x90.jpg,2018.08.30,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,175,327678,9.86890804597703,22,이강변이라는 이름의 그녀가 펼쳐가는 20대 청춘 로맨스
694805,하나의 하루,석우,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=694805,https://shared-comic.pstatic.net/thumb/webtoon/694805/thumbnail/thumbnail_IMAG10_3355c338-805b-48cb-98d0-c7589297b66e.jpg,2018.08.29,None,None,story,None,None,None,None,drama,pure,sensibility,None,None,None,0,67,128123,9.948208955223887,208955,인간소녀를 향한 늑대인간의 사랑
113584,반월,judys/Renton,9.59,https://comic.naver.com/webtoon/list.nhn?titleId=113584,https://shared-comic.pstatic.net/thumb/webtoon/113584/thumbnail/title_thumbnail_20091229142404_t83x90.jpg,2010.04.04,None,None,story,None,None,None,None,drama,None,None,None,historical,None,0,24,11872,9.650416666666663,755,"혼탁한 시대, 멸족에서 살아남아 해를 등져야만 했던 사나이 란. 
어둠 속을 부유하지만 흐르는 달처럼 자유로운 방랑자.기우는 달을 따를 것인가? 아니면 새로운 달을 쫓을 것인가?"
511454,우주전함 몰라몰라,고리타,9.54,https://comic.naver.com/webtoon/list.nhn?titleId=511454,https://shared-comic.pstatic.net/thumb/webtoon/511454/thumbnail/title_thumbnail_20121017231455_t83x90.jpg,2013.06.26,None,None,story,None,comic,None,None,None,None,None,None,None,None,0,37,50482,9.55108108108108,175942,"전인류의 개념을 건 거대한 모험이 시작된다!
200만 광년 우주를 넘어 당신의 전두엽을 강타할 초대형 SF 스페이스 블록버스터를 빙자한
본격 평범 보통 일상 생활 개그만화!"
374974,심심한 마왕,김상민,9.86,https://comic.naver.com/webtoon/list.nhn?titleId=374974,https://shared-comic.pstatic.net/thumb/webtoon/374974/thumbnail/title_thumbnail_20140829190825_t83x90.jpg,2011.11.13,None,None,story,None,comic,fantasy,None,None,None,None,None,None,None,1,11,93973,9.904545454545458,124694,평화로운(?) 마계에서 평화롭게(?) 살아가는 심심한 마왕의 심심하지만은 않은 이야기
643302,중립디자인구역,최남새,9.67,https://comic.naver.com/webtoon/list.nhn?titleId=643302,https://shared-comic.pstatic.net/thumb/webtoon/643302/thumbnail/title_thumbnail_20160205182139_t83x90.jpg,2016.07.23,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,5,21101,9.778,69401,"천사와 악마의 의상을 디자인하는 중립디자인구역
그곳에 입사한 사회초년생 호양이의 다사다난한 일상"
